Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val
227,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
228,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
229,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
230,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
231,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
232,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
233,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
234,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
235,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
236,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
237,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
238,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
239,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
240,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
241,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
242,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
243,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
244,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
245,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
246,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
247,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
248,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
249,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
250,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
251,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
252,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
253,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
254,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
255,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
256,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
257,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
258,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
259,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
260,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
261,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
262,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
263,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
264,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
265,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
266,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
267,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
268,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
269,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
270,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
271,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
272,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
273,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
274,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
275,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
276,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
277,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
278,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
279,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
280,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
281,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
282,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
283,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
284,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
285,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
286,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
287,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
288,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
289,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
290,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
291,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
292,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
293,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
294,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
295,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
296,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
297,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
298,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
299,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
300,-9.899749373433584,0,-9.899749373433584,-9.899749373433584,8,-9.899749373433584
301,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
302,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
303,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
304,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
305,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
306,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
307,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
308,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
309,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
310,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
311,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
312,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
313,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
314,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
315,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
316,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
317,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
318,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
319,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
320,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
321,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
322,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
323,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
324,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
325,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
326,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
327,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
328,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
329,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
330,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
331,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
332,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
333,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
334,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
335,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
336,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
337,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
338,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
339,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
340,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
341,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
342,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
343,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
344,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
345,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
346,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
347,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
348,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
349,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
350,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
351,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
352,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
353,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
354,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
355,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
356,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
357,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
358,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
359,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
360,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
361,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
362,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
363,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
364,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
365,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
366,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
367,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
368,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
369,-9.849624060150376,0,-9.849624060150376,-9.849624060150376,8,-9.849624060150376
